SongID,ArtistID,AlbumID,SongTitle,ReleaseYear,PopularityScore
837,975,970,Song_837,2005,77
838,458,2088,Song_838,2022,56
839,462,2125,Song_839,2013,68
840,1044,1090,Song_840,2014,62
841,704,1830,Song_841,2004,89
842,331,484,Song_842,2024,70
843,836,1696,Song_843,2019,57
844,1068,785,Song_844,1987,91
845,520,2099,Song_845,2011,62
846,1032,733,Song_846,1991,95
847,732,1316,Song_847,2001,76
848,852,778,,1986,77
849,467,973,Song_849,1993,97
850,835,2064,Song_850,2001,77
851,480,2125,Song_851,2016,98
852,576,2114,Song_852,2024,55
853,1052,732,Song_853,1999,89
854,282,963,Song_854,2024,87
855,117,1738,Song_855,2009,56
856,525,1554,Song_856,1995,81
857,805,1693,Song_857,1990,84
858,912,1017,Song_858,1984,95
859,989,2054,Song_859,2002,61
860,482,1448,Song_860,2023,96
861,1065,1996,Song_861,2017,85
862,1079,324,,1999,68
863,553,1939,Song_863,2015,87
864,147,402,Song_864,1992,57
865,907,790,Song_865,2020,68
866,448,666,Song_866,1996,98
867,549,1238,Song_867,1988,93
868,543,623,Song_868,2005,89
869,716,1738,Song_869,1993,98
870,314,821,Song_870,2019,96
871,345,796,Song_871,2017,92
872,889,401,Song_872,1988,64
873,937,816,Song_873,2013,69
874,1080,818,Song_874,1987,73
875,972,1508,Song_875,2009,63
876,1005,1203,Song_876,2024,59
877,230,1844,Song_877,1987,83
878,659,1503,Song_878,1993,76
879,804,1950,Song_879,2012,73
880,770,528,Song_880,1981,68
881,679,558,Song_881,2002,87
882,504,819,Song_882,2002,53
883,265,1042,Song_883,2020,76
884,402,589,Song_884,2001,64
885,269,1373,Song_885,1981,54
886,1077,1944,Song_886,1980,64
887,400,1412,Song_887,1982,91
888,753,739,Song_888,1990,96
889,637,581,Song_889,1991,56
890,1051,607,Song_890,1985,79
891,962,1502,Song_891,1995,78
892,590,1923,Song_892,1987,56
893,230,2002,Song_893,2009,79
894,242,351,Song_894,2016,56
895,660,911,Song_895,2022,98
896,801,1292,,2014,97
897,746,682,Song_897,2024,96
898,941,584,Song_898,2000,76
899,211,884,Song_899,1996,52
900,331,203,Song_900,2006,79
901,729,1577,Song_901,2021,51
902,542,938,Song_902,2002,93
903,493,804,Song_903,2018,80
904,791,2153,Song_904,2008,71
905,166,1436,Song_905,2023,85
906,1024,1459,Song_906,1981,99
907,206,223,Song_907,2009,81
908,746,1664,Song_908,1991,91
909,245,567,Song_909,2015,83
910,998,535,Song_910,1996,54
911,1052,451,Song_911,1993,51
912,277,599,Song_912,2007,75
913,790,2181,Song_913,1994,73
914,897,1108,Song_914,2016,71
915,1000,1045,Song_915,1987,73
916,568,418,Song_916,2014,90
917,177,235,Song_917,2012,55
918,642,822,,2005,95
919,536,1269,Song_919,2005,90
920,682,2046,Song_920,2004,74
921,391,438,Song_921,2015,59
922,1096,671,Song_922,1999,80
923,693,1945,Song_923,1981,73
924,559,1029,Song_924,2006,54
925,491,1408,Song_925,1983,50
926,772,723,Song_926,1998,92
927,990,2085,Song_927,2008,66
928,246,1248,Song_928,1998,64
929,876,1263,Song_929,1991,94
930,378,1092,Song_930,1987,73
931,756,534,Song_931,1989,63
932,937,2153,Song_932,1980,85
933,359,680,Song_933,1984,55
934,440,393,Song_934,2013,66
935,148,1603,Song_935,1994,85
936,448,1401,Song_936,2008,71
937,674,1691,Song_937,2004,97
938,695,979,Song_938,2011,67
939,748,1887,Song_939,1992,77
940,122,1962,Song_940,1985,75
941,742,968,Song_941,2009,83
942,191,414,Song_942,2007,57
943,268,857,Song_943,2015,54
944,872,2065,Song_944,1993,83
945,1029,2135,Song_945,1994,57
946,364,1091,Song_946,2019,87
947,299,1027,Song_947,2009,86
948,428,1390,Song_948,1992,72
949,424,1499,Song_949,2001,68
950,986,1700,Song_950,1993,71
951,892,802,Song_951,1997,74
952,642,976,Song_952,1985,57
953,792,1993,Song_953,1997,93
954,240,1568,Song_954,2009,81
955,845,886,Song_955,2004,96
956,1053,887,Song_956,1992,53
957,724,344,Song_957,2001,53
958,231,827,Song_958,1990,55
959,283,269,Song_959,1993,53
960,1005,791,Song_960,2014,77
961,748,1874,Song_961,1999,77
962,137,626,Song_962,1988,82
963,230,1349,Song_963,2002,76
964,591,426,Song_964,1983,65
965,730,1970,Song_965,1995,61
966,1026,821,Song_966,1984,95
967,1037,651,Song_967,1991,80
968,185,581,Song_968,1984,91
969,768,725,Song_969,2023,96
970,834,852,Song_970,1980,97
971,944,387,Song_971,2022,80
972,870,736,Song_972,2023,79
973,101,698,Song_973,2017,96
974,1007,1783,Song_974,1999,76
975,591,2081,Song_975,2002,69
976,441,879,Song_976,1984,95
977,477,1823,Song_977,2023,82
978,795,1925,Song_978,2011,62
979,718,1234,Song_979,2019,89
980,971,1984,Song_980,1995,65
981,461,1337,Song_981,1995,50
982,1060,415,Song_982,1993,52
983,463,1849,Song_983,1984,88
984,824,1846,Song_984,2009,81
985,525,1811,Song_985,1982,58
986,257,2096,Song_986,2012,50
987,1051,1995,Song_987,2017,89
988,755,388,Song_988,2008,73
989,480,506,Song_989,2020,54
990,1086,271,Song_990,1999,61
991,823,1443,,1988,99
992,108,479,Song_992,2012,91
993,1057,1892,Song_993,2006,64
994,829,269,Song_994,2001,76
995,570,1071,Song_995,1987,92
996,746,1171,Song_996,1992,56
997,253,2180,Song_997,1980,55
998,152,2027,Song_998,1989,99
999,824,842,Song_999,2024,94
1000,689,1773,Song_1000,2022,73
1001,491,1928,Song_1001,2008,75
1002,903,1454,Song_1002,1998,55
1003,327,1833,Song_1003,1999,71
1004,919,1034,Song_1004,2023,64
1005,420,1979,Song_1005,2013,67
1006,844,1370,Song_1006,1987,88
1007,603,2172,Song_1007,1986,55
1008,223,952,,2012,54
1009,772,514,,2001,77
1010,857,800,Song_1010,2022,72
1011,896,2086,Song_1011,2004,87
1012,734,1593,Song_1012,1981,79
1013,492,1572,Song_1013,1993,61
1014,686,366,Song_1014,2002,77
1015,158,1070,Song_1015,2005,95
1016,635,1876,Song_1016,1991,92
1017,279,707,Song_1017,2013,75
1018,327,1763,Song_1018,2005,89
1019,777,1790,Song_1019,1995,76
1020,599,388,Song_1020,1999,79
1021,211,1981,Song_1021,1995,76
1022,1025,941,Song_1022,2006,99
1023,863,1529,Song_1023,2014,64
1024,974,1378,Song_1024,1998,58
1025,133,688,Song_1025,1989,85
1026,214,473,Song_1026,2010,79
1027,726,325,Song_1027,1997,83
1028,789,533,Song_1028,2017,61
1029,428,1524,Song_1029,1994,67
1030,773,1393,Song_1030,1981,65
1031,653,1136,Song_1031,2010,81
1032,816,1916,Song_1032,2006,73
1033,329,1173,Song_1033,1986,76
1034,635,607,Song_1034,1997,78
1035,347,1116,Song_1035,1980,85
1036,243,1560,Song_1036,1991,74
1037,536,1069,Song_1037,1993,55
1038,437,2050,Song_1038,2024,99
1039,255,1257,Song_1039,1992,75
1040,905,1587,Song_1040,2010,79
1041,981,2117,Song_1041,2005,64
1042,458,205,Song_1042,2024,63
1043,791,423,Song_1043,2010,62
1044,708,597,Song_1044,2000,95
1045,732,832,Song_1045,1990,81
1046,1036,2026,Song_1046,1998,77
1047,963,1341,Song_1047,1999,95
1048,364,1496,Song_1048,1981,72
1049,457,996,Song_1049,1985,60
1050,807,1800,Song_1050,2000,72
1051,648,313,Song_1051,2002,63
1052,346,2123,Song_1052,1981,93
1053,782,254,Song_1053,2004,78
1054,346,685,Song_1054,2002,52
1055,406,675,Song_1055,1982,83
1056,763,963,Song_1056,1987,54
1057,623,673,Song_1057,1994,59
1058,392,873,Song_1058,1997,61
1059,573,439,Song_1059,2016,59
1060,890,273,Song_1060,1999,64
1061,1009,1801,Song_1061,2001,96
1062,279,1016,Song_1062,2011,60
1063,666,596,Song_1063,2002,85
1064,702,1434,Song_1064,1998,57
1065,448,1676,Song_1065,2019,66
1066,359,1660,Song_1066,2001,80
1067,378,758,Song_1067,2014,56
1068,446,1305,Song_1068,1981,89
1069,503,384,Song_1069,2002,50
1070,177,995,Song_1070,1991,59
1071,152,1260,Song_1071,2007,53
1072,769,1732,Song_1072,2012,92
1073,347,872,Song_1073,2002,82
1074,642,1169,Song_1074,1999,50
1075,303,309,Song_1075,2004,58
1076,389,1191,Song_1076,2016,89
1077,926,1578,Song_1077,2022,96
1078,975,505,Song_1078,1980,94
1079,906,1230,,1989,75
1080,993,1274,Song_1080,1989,95
1081,272,204,Song_1081,2015,88
1082,1053,2031,Song_1082,2015,85
1083,703,780,Song_1083,1982,59
1084,869,515,Song_1084,2023,82
1085,696,939,Song_1085,2019,72
1086,995,1326,Song_1086,2004,92
1087,412,1419,Song_1087,1999,84
1088,681,612,Song_1088,2003,89
1089,1068,1800,Song_1089,2022,75
1090,1084,234,Song_1090,2002,60
1091,446,1166,Song_1091,2018,72
1092,340,527,Song_1092,2015,89
1093,427,240,Song_1093,2019,56
1094,563,444,Song_1094,2018,53
1095,212,275,Song_1095,1993,57
1096,600,872,Song_1096,2008,60
1097,1002,854,Song_1097,1994,62
1098,930,1354,Song_1098,2004,79
1099,773,584,Song_1099,2007,70
1100,700,1370,Song_1100,1984,83
1101,461,350,Song_1101,1994,79
1102,124,553,Song_1102,1988,75
1103,379,1592,Song_1103,2007,99
1104,288,1529,Song_1104,2019,58
1105,586,799,Song_1105,1982,52
1106,348,778,Song_1106,1995,50
1107,819,2194,Song_1107,1997,69
1108,707,1746,Song_1108,1990,68
1109,561,665,Song_1109,2022,64
1110,183,1075,Song_1110,2011,85
1111,1022,292,Song_1111,1990,81
1112,157,535,Song_1112,2023,58
1113,762,1810,Song_1113,2022,96
1114,908,511,Song_1114,2010,59
1115,839,1773,Song_1115,2020,76
1116,155,445,Song_1116,2023,76
1117,925,1022,Song_1117,1994,75
1118,960,878,Song_1118,2022,59
1119,826,609,Song_1119,2007,51
1120,762,943,Song_1120,1994,63
1121,305,1654,Song_1121,2015,81
1122,567,917,Song_1122,2013,56
1123,829,1493,Song_1123,2001,58
1124,1032,1857,Song_1124,2014,98
1125,658,437,Song_1125,2013,88
1126,288,444,Song_1126,2008,79
1127,162,980,Song_1127,2023,72
1128,808,1902,Song_1128,1996,68
1129,293,1848,Song_1129,2021,89
1130,820,967,Song_1130,2005,54
1131,1027,1668,Song_1131,1983,71
1132,760,1779,Song_1132,2015,61
1133,1022,1473,Song_1133,2010,70
1134,769,2193,,1994,74
1135,104,899,Song_1135,2019,67
1136,575,1601,Song_1136,2022,55
1137,1033,2156,Song_1137,1984,93
1138,891,1649,Song_1138,2005,75
1139,835,1197,Song_1139,2019,76
1140,928,1968,Song_1140,2001,71
1141,847,815,Song_1141,2014,91
1142,866,1201,Song_1142,1999,83
1143,850,2185,Song_1143,2006,87
1144,213,2085,Song_1144,2000,64
1145,285,898,Song_1145,2009,74
1146,400,1077,Song_1146,1999,56
1147,619,2145,Song_1147,1987,99
1148,439,668,Song_1148,2023,62
1149,531,434,Song_1149,1991,79
1150,303,2020,Song_1150,1984,88
1151,405,2156,Song_1151,2001,68
1152,332,900,Song_1152,2012,59
1153,183,1884,Song_1153,2012,79
1154,774,1095,Song_1154,2002,89
1155,151,1130,Song_1155,2016,57
1156,250,1403,Song_1156,1996,79
1157,764,431,Song_1157,1987,69
1158,281,275,Song_1158,2021,81
1159,563,1255,Song_1159,2000,85
1160,214,980,,1998,79
1161,496,1425,Song_1161,2003,65
1162,808,834,Song_1162,2013,62
1163,773,1650,Song_1163,2010,72
1164,1093,1260,Song_1164,2002,69
1165,824,440,Song_1165,1985,62
1166,959,366,Song_1166,2005,73
1167,643,1123,Song_1167,2012,80
1168,987,1172,Song_1168,2007,69
1169,264,655,Song_1169,2013,71
1170,848,664,Song_1170,2003,69
1171,557,2147,Song_1171,2004,82
1172,521,422,Song_1172,2023,60
1173,688,1450,Song_1173,1992,52
1174,568,395,Song_1174,1992,84
1175,762,1622,Song_1175,1993,93
1176,116,1539,Song_1176,1998,72
1177,547,338,Song_1177,2021,76
1178,1005,354,Song_1178,2013,72
1179,894,1254,Song_1179,2003,99
1180,303,1455,Song_1180,1995,55
1181,951,885,Song_1181,2011,71
1182,649,2124,Song_1182,1991,71
1183,354,626,Song_1183,1994,63
1184,379,1202,Song_1184,2014,92
1185,730,927,Song_1185,1997,90
1186,1018,1319,Song_1186,2000,83
1187,246,1513,Song_1187,1998,84
1188,383,1490,Song_1188,2021,99
1189,208,1349,Song_1189,2000,89
1190,826,1318,Song_1190,2009,77
1191,1084,856,Song_1191,2009,52
1192,375,2035,Song_1192,2004,96
1193,281,1148,Song_1193,1998,66
1194,697,353,Song_1194,2014,64
1195,437,741,Song_1195,1999,71
1196,361,1688,Song_1196,1997,73
1197,333,1648,Song_1197,1980,73
1198,356,408,Song_1198,2019,52
1199,468,1864,Song_1199,2012,58
1200,431,1947,Song_1200,2004,60
1201,773,1752,Song_1201,2022,55
1202,170,1653,Song_1202,1993,93
1203,530,2189,Song_1203,1985,62
1204,735,2064,Song_1204,2002,58
1205,623,2136,Song_1205,2003,98
1206,341,2171,Song_1206,2010,61
1207,483,688,Song_1207,2019,97
1208,165,1740,Song_1208,2014,96
1209,804,2028,Song_1209,2016,85
1210,397,1771,Song_1210,2021,54
1211,590,1915,Song_1211,2005,80
1212,824,707,Song_1212,1992,95
1213,668,731,Song_1213,2003,92
1214,761,755,Song_1214,2002,63
1215,118,1055,Song_1215,2024,83
1216,691,1813,Song_1216,2016,77
1217,921,1037,Song_1217,1981,66
1218,387,950,Song_1218,1987,86
1219,264,1775,Song_1219,2006,59
1220,343,1423,Song_1220,2004,92
1221,847,1180,Song_1221,2022,77
1222,683,2011,Song_1222,1995,77
1223,504,416,Song_1223,1993,76
1224,249,882,Song_1224,2017,66
1225,440,1879,Song_1225,1982,82
1226,890,1489,Song_1226,1983,62
1227,448,1164,,1990,77
1228,1069,1209,Song_1228,2007,51
1229,618,1913,Song_1229,2017,54
1230,244,1800,Song_1230,1991,52
1231,335,1348,Song_1231,2008,54
1232,652,1295,Song_1232,2003,55
1233,730,417,Song_1233,1994,83
1234,140,1666,Song_1234,1996,59
1235,646,2079,Song_1235,1990,74
1236,383,965,Song_1236,2023,71
1237,644,1162,Song_1237,2017,64
1238,1064,553,Song_1238,1990,78
1239,119,938,Song_1239,2004,55
1240,960,995,Song_1240,1988,65
1241,1042,2009,Song_1241,1994,69
1242,666,2175,Song_1242,1984,97
1243,882,1962,Song_1243,1987,71
1244,692,367,Song_1244,1992,55
1245,580,1660,Song_1245,2017,52
1246,843,1399,Song_1246,1991,76
1247,573,1800,Song_1247,2011,82
1248,615,1208,Song_1248,2017,66
1249,1081,376,Song_1249,1993,83
1250,528,1340,Song_1250,1980,60
1251,327,1113,Song_1251,2013,81
1252,986,752,Song_1252,1985,64
1253,1064,1036,Song_1253,1991,78
1254,876,1928,Song_1254,2018,59
1255,783,1082,Song_1255,2000,56
1256,593,965,Song_1256,1999,65
1257,829,431,Song_1257,1982,73
1258,422,1181,Song_1258,1982,58
1259,794,2122,Song_1259,1987,63
1260,127,1384,Song_1260,1997,80
1261,150,1986,Song_1261,2024,69
1262,544,1553,Song_1262,2019,88
1263,713,543,Song_1263,1999,93
1264,973,340,Song_1264,1995,83
1265,932,598,Song_1265,2003,94
1266,161,570,Song_1266,2015,82
1267,283,601,Song_1267,2002,71
1268,409,1201,Song_1268,2024,94
1269,172,788,Song_1269,2024,88
1270,671,1138,Song_1270,1984,91
1271,194,1492,Song_1271,2016,86
1272,792,578,Song_1272,1981,81
1273,396,1276,Song_1273,2007,99
1274,115,1926,Song_1274,1985,98
1275,272,1721,Song_1275,2023,66
1276,395,1720,Song_1276,2021,79
1277,694,609,Song_1277,2016,73
1278,965,1919,Song_1278,2001,70
1279,593,368,Song_1279,1989,54
1280,1006,2200,Song_1280,2024,71
1281,714,1537,,2020,81
1282,382,814,Song_1282,1990,93
1283,904,856,Song_1283,2016,84
1284,266,288,Song_1284,1986,66
1285,102,1278,Song_1285,2024,77
1286,622,273,Song_1286,1991,87
1287,417,2069,Song_1287,2000,85
1288,953,1190,Song_1288,1999,76
1289,542,1286,Song_1289,2022,93
1290,999,594,Song_1290,1997,84
1291,262,1098,Song_1291,1988,94
1292,489,242,Song_1292,2008,59
1293,146,1824,Song_1293,2021,69
1294,750,1435,Song_1294,2008,67
1295,1036,1661,Song_1295,2001,96
1296,683,1914,Song_1296,2024,62
1297,697,1578,Song_1297,2023,77
1298,174,529,Song_1298,2023,71
1299,469,770,Song_1299,2017,50
1300,567,1469,Song_1300,1982,55
1301,338,955,Song_1301,2015,89
1302,476,2061,Song_1302,2022,95
1303,917,1436,Song_1303,1991,75
1304,178,2179,Song_1304,2011,85
1305,169,2198,Song_1305,2011,53
1306,213,1645,Song_1306,2009,55
1307,104,659,Song_1307,2003,98
1308,857,1122,Song_1308,1991,78
1309,605,2165,Song_1309,1985,84
1310,387,1800,Song_1310,1983,99
1311,492,630,Song_1311,2021,72
1312,737,407,Song_1312,1992,66
1313,678,1815,Song_1313,2018,93
1314,555,1127,Song_1314,1993,71
1315,138,841,Song_1315,2007,50
1316,1061,348,Song_1316,2003,81
1317,1064,425,Song_1317,1995,58
1318,488,1085,Song_1318,1993,70
1319,695,2067,Song_1319,2004,78
1320,977,936,Song_1320,2015,68
1321,406,1834,Song_1321,2022,54
1322,746,1565,Song_1322,2024,81
1323,783,1942,Song_1323,1997,95
1324,605,972,Song_1324,1997,54
1325,966,2008,Song_1325,2003,70
1326,993,1374,Song_1326,1991,60
1327,959,1750,Song_1327,1984,67
1328,876,2197,Song_1328,1989,60
1329,709,1708,Song_1329,1985,65
1330,746,1979,Song_1330,1980,70
1331,547,1869,Song_1331,2005,94
1332,985,619,Song_1332,1996,99
1333,153,939,Song_1333,1994,67
1334,364,397,Song_1334,1993,99
1335,653,847,Song_1335,2010,98
1336,279,2097,Song_1336,2011,96
1337,495,992,Song_1337,1985,92
1338,387,922,Song_1338,1986,59
1339,586,1862,Song_1339,2021,68
1340,882,2136,Song_1340,2020,95
1341,319,1273,Song_1341,1993,73
1342,653,797,Song_1342,2016,74
1343,493,1520,Song_1343,2016,54
1344,715,1847,Song_1344,2020,84
1345,1024,1676,Song_1345,2019,95
1346,751,2159,Song_1346,2007,76
1347,479,1151,Song_1347,2021,89
1348,763,1078,Song_1348,1985,85
1349,653,433,Song_1349,2023,69
1350,864,1160,Song_1350,2009,55
1351,232,1166,Song_1351,1987,97
1352,558,952,Song_1352,2013,86
1353,273,1585,Song_1353,2002,58
1354,652,1418,Song_1354,1995,91
1355,381,921,Song_1355,1993,83
1356,229,1996,Song_1356,1991,56
1357,416,824,Song_1357,2007,97
1358,605,821,Song_1358,1999,70
1359,328,1888,Song_1359,1984,92
1360,544,864,Song_1360,2020,75
1361,451,1502,Song_1361,1992,91
1362,646,2171,Song_1362,2008,69
1363,379,1623,Song_1363,1989,61
1364,800,463,Song_1364,1995,78
1365,129,941,Song_1365,1985,76
1366,803,1763,Song_1366,1995,79
1367,434,1316,Song_1367,2009,66
1368,210,1472,Song_1368,1995,55
1369,101,1845,Song_1369,1999,96
1370,771,1417,Song_1370,1984,63
1371,284,206,Song_1371,1989,66
1372,477,2072,Song_1372,2005,55
1373,418,2061,Song_1373,2019,50
1374,280,426,Song_1374,2017,78
1375,724,2142,Song_1375,2013,83
1376,815,1657,Song_1376,1985,67
1377,221,2197,Song_1377,2018,59
1378,990,705,Song_1378,2010,58
1379,699,291,Song_1379,1993,74
1380,132,303,,2019,90
1381,615,2072,Song_1381,1999,77
1382,252,896,Song_1382,1980,61
1383,308,1683,Song_1383,2009,63
1384,476,453,Song_1384,1982,92
1385,239,1190,Song_1385,2017,99
1386,140,1890,Song_1386,1985,66
1387,1083,1321,Song_1387,2023,75
1388,253,1299,Song_1388,2014,59
1389,158,1590,Song_1389,1982,58
1390,912,1587,Song_1390,1988,93
1391,465,559,Song_1391,1989,98
1392,399,834,Song_1392,1982,92
1393,663,2016,Song_1393,1983,77
1394,319,733,Song_1394,2023,96
1395,228,1539,Song_1395,2018,90
1396,1010,257,Song_1396,2003,79
1397,407,1306,Song_1397,1996,81
1398,214,401,Song_1398,2012,96
1399,339,2000,Song_1399,1995,74
1400,157,1651,Song_1400,1987,80
1401,731,1350,Song_1401,1988,88
1402,1016,1286,Song_1402,2022,83
1403,929,2100,Song_1403,2023,68
1404,458,1075,Song_1404,1994,93
1405,959,1974,Song_1405,2010,51
1406,1068,303,Song_1406,2016,98
1407,718,1854,Song_1407,1984,94
1408,151,1197,Song_1408,2021,76
1409,767,518,Song_1409,1985,90
1410,910,1105,Song_1410,1989,73
1411,155,825,Song_1411,1998,64
1412,642,796,Song_1412,1981,89
1413,773,1354,Song_1413,1993,83
1414,286,1010,Song_1414,2015,99
1415,310,693,Song_1415,1999,85
1416,1005,2193,Song_1416,1980,97
1417,188,1102,Song_1417,1991,95
1418,721,1892,Song_1418,1985,97
1419,933,1011,Song_1419,2022,95
1420,467,1929,Song_1420,1983,61
1421,962,470,Song_1421,1987,58
1422,535,227,Song_1422,2017,90
1423,908,2117,Song_1423,1988,75
1424,934,1196,Song_1424,2014,78
1425,263,1387,Song_1425,2024,68
1426,362,408,Song_1426,2021,69
1427,882,2045,Song_1427,1990,82
1428,782,972,Song_1428,2000,97
1429,184,452,Song_1429,2006,65
1430,480,1060,Song_1430,2019,71
1431,318,206,Song_1431,2005,53
1432,413,1034,Song_1432,2004,81
1433,490,1129,Song_1433,1991,82
1434,1024,2095,Song_1434,2014,90
1435,175,756,Song_1435,2015,56
1436,559,1812,Song_1436,1992,71
1437,371,2061,Song_1437,1996,67
1438,209,2144,Song_1438,2001,62
1439,177,378,Song_1439,2010,59
1440,506,1704,Song_1440,2003,89
1441,974,2116,Song_1441,2009,64
1442,997,732,Song_1442,2011,65
1443,544,1838,Song_1443,1995,81
1444,612,1657,Song_1444,2015,53
1445,861,1687,Song_1445,1997,63
1446,503,1498,Song_1446,2019,72
1447,509,513,Song_1447,2013,61
1448,1036,214,Song_1448,2013,66
1449,997,1837,Song_1449,1982,60
